class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
pos,1196158,0,16,36,0,0,0,0,0,1826,107070,224732,39710,9750,82,0,29339256,42010,0,0,4919338,6606936,55261860,53820358,12483778,4726782,0,0,1284,0,42,6,0,0,0,0,0,0,0,65706,317464,0,962,1142,960,1042,1062,374460,3542,0,0,0,137990,55182,47622,28054,21396,15604,12164,9638,5898,49622,72677642,34,308,306,2,29339256,674334,5011926,7440134,382540,240400,203940,299700,242260,196540,261540,280120,591420,1196158.11,72677642,72677642,71950290,2335,0,35534,1194740,68623358,1209600,10424,8,18,0,59816673.6,0.0,8752454.4,62,186,0,0,2654,44204,89972,52638,39012,36138,43954,74598,284,278,72677642,0,586,60,25076,35542,18542,266328,35378,1656,2,0,42,60,789444,314776,0,6010,0,0,822518,622,202,0,0,0,0,0,0,0,0,444482,1408,434,690156,107198,7460,1700,64360,7094,435882,110,0,0,0,191.98,190,76674,42322,18844,13454,36400,78564,98542,17622,748,0,0,0
pos,1032510,2,7492,1102,0,0,7212,303376,2266780,12425434,28358188,26079130,9203582,2212134,133862,56,31111060,4446,0,0,4792680,6652132,55543620,48545542,23798198,10873174,40,0,0,0,25532,6094,0,0,0,0,0,0,1052,25613264,55276600,98838,79968,76866,116696,206702,301650,22435684,45996016,9828288,1947884,0,34638854,15564954,7543050,5005894,3565512,2659980,2127688,1831656,1033040,7019126,84134340,30264,32980,23544,12,31111060,1007574,7474360,16311880,597380,620540,612500,557880,521340,545320,548800,603100,345040,1032510.54,84134340,84134340,83862740,419604,34766,35376,638620,80999740,1209600,2065772,0,396,0,57754760.64,15834826.56,7374322.56,7076,14744,1186880,2340744,7813018,11038758,23036546,16269072,10084600,5382532,2270614,1566990,360,876,84134340,0,34876,3672,14935464,9179048,3175774,49336260,4287330,37254,76,0,2192,506,12363096,3080818,0,14,0,0,12845266,72758,27030,0,0,26800,15851300,0,0,0,0,649840,696508,158068,136464228,23523860,2325482,415956,4442320,658924,81048026,93850,0,0,237509350,9470.64,8984,23527730,9891452,9383928,3999510,7595646,14600942,9247210,2594440,148896,0,0,0
pos,642648,,,,,,0,112,32732,1035330,5773856,28040028,47102288,9443842,672518,25992,8253000,83012,0,0,243512,572758,16613720,13331612,7262168,2879522,,0,68526,0,,,12824760,630774,1641496,1250444,1261658,1062524,4871970,68372544,210528,0,367340,308400,529200,1390502,24173802,65072420,284758,270,4,2,52133572,18386908,7136308,5013242,3993570,2963504,1866728,614452,18354,60,24124236,,,,,8253000,274384,2777984,4476032,354800,455540,392580,360480,367200,334960,371600,357420,332520,642647.2,24124236,24124236,94053894,347340,,62052,1093900,92126800,1209600,,,,,69105182.4,0.0,22934610.24,0,0,0,87852,1315672,8542312,40507112,35436140,5658112,506296,71350,1852,,,24124236,,87112,24994,19710964,11951108,21996816,31777476,6484988,93230,10,0,,,,,,,,,,,,,,,,,,,,192600,,,,,,,,,,,,,,34256.34,41964,26780818,41949940,11210524,3157404,4984430,2353064,1063642,371696,251820,3360,,
pos,3078,,188,176,0,0,0,0,0,0,208,36642,184036,96386,1208,0,170792,9162,116,0,0,0,246302,178624,104472,59564,0,0,5042,0,852,72,0,0,0,0,0,0,70894,247586,0,0,342,106,142,4956,195554,117376,4,0,0,0,149948,70086,24718,14232,10722,9092,11490,28192,0,0,350888,0,184,170,6,170792,8730,35980,67714,,,,,,,,,103300,3077.31,350888,350888,349630,1832,1704,34442,349840,318480,1209600,12400,20,16,0,257477.76,0.0,60402.24,0,0,0,0,0,2446,72278,124734,113380,5164,456,22,52,56,350888,,564,78,414,19976,26204,137842,126388,6866,148,0,276,244,241692,57004,44,164,0,0,263342,364,80,0,0,0,0,0,0,0,0,7032,1560,320,0,0,9084,1344,37840,7994,0,0,0,0,68500,220.6,208,62712,117114,56712,51832,16282,8844,1954,1074,1956,0,0,0
pos,329814,,,,0,0,0,0,0,0,178794,8204322,25315982,15695420,2165686,38074,20064954,821574,0,,0,0,32275078,20649462,23140360,10444838,,0,17424,0,0,0,0,0,0,0,0,5110,7812248,43736316,44604,0,66328,23174,38720,1686028,35360032,14422672,1280,30,14,0,22469848,10093496,3815202,2904124,2501096,2450734,3019672,3697992,636808,9306,55421772,,,7238,4670,20064954,1092564,7261304,15792312,401240,707760,533860,527300,518480,641020,514400,464440,339620,329814.15,55421772,55421772,54584842,264307,,,884980,51598278,1209600,0,,,,35470003.2,446.4,16056013.44,,,0,0,3752,1398366,14748540,23576074,10774220,1009324,86156,1846,,,55421772,,50978,11310,4264970,11202112,13000658,22077892,977664,12694,0,0,,,,,,,,,,70258,,,,,,,,,,829446,,,,,,,,,,,,,,,,16316350,25353486,6643052,981430,1503044,635068,119646,37172,9030,0,,
pos,549024,,,,,,0,0,0,0,10176,1748980,24512564,10389182,123198,532,14247960,41454,98,,0,0,23871584,16245156,14287368,7527798,,0,13080,0,,,0,0,0,0,10,1549540,9033758,20547210,5654114,0,29206,40562,73884,187346,14458888,21993720,960,48,12,6,14128970,5431332,3158508,2347142,2096400,3818034,4483506,1313776,6952,12,38162630,,,,,14247960,682858,7397870,6815290,471560,439240,413600,401620,423720,388000,385500,355300,346200,549023.36,38162630,38162630,38165808,267926,,,591980,36784632,1209600,,,,,33441339.84,0.0,3335067.84,,,0,0,548,383502,14819092,19324608,2002910,202946,49230,1796,,,38162630,,28618,5892,1787228,1377020,4322976,27079718,2135094,48076,10,0,,,,,,,,,,,,,,,,,,,,433964,,,,,,,,,,,,,,,,3534044,7282724,5223384,2948918,9340892,7821404,571332,47634,14300,0,,
pos,824184,,,,,,0,0,43282,441012,3873768,6229808,2735916,468026,18642,0,22433028,1778,318,,,3894196,,46856088,,6578424,,0,0,0,,,0,0,0,0,0,0,78,10220796,3589580,0,12436,6770,10616,22428,1350090,12408106,8,0,0,0,5469374,3391302,1516284,1143974,723020,467156,466390,589742,43212,0,70980580,,,,,,,3198958,13909900,237260,240320,278400,252440,268320,246320,266080,248920,149400,824183.78,70980580,70980580,14154396,80167,,,753800,13810454,,,,,,47905590.72,9945871.68,12059149.44,68,1220,0,132406,947486,6168534,5304772,1182674,65876,8316,390,0,,,70980580,,6590,1762,3191012,1307566,3944630,5352710,6184,0,0,0,602,648,2442294,392334,0,7234,0,0,2644666,,,,,,,,,,,413272,,,,,,,,,,,,,,2590.28,3344,5022704,2248580,703660,318638,744700,1031726,1611722,2092582,36142,0,,
pos,235420,,376,318,0,0,0,0,33258,858380,7141510,6315280,1709268,204400,10178,0,6723668,7582,0,0,357250,540414,12909846,11248676,3811490,1745532,0,0,0,0,2128,334,0,0,0,0,0,0,0,2499724,13640152,132398,29034,20878,40724,74608,264368,15836828,5834,0,0,0,4599572,4120602,2469250,1625514,929546,600082,490104,729830,652224,55550,17081416,3210,802,2652,6,6723668,237360,1354864,2452254,431240,316640,256700,323180,242480,221720,219800,241800,27480,235420.87,17081416,17081416,17093336,111578,220,117042,119900,16272274,1209600,365532,0,848,0,12739018.56,0.0,3519213.12,776,2550,2344,231486,2312130,7856046,4599198,1163694,80274,13434,1212,12456,12,26,17081416,,11640,2476,2196580,1378578,4826676,7822576,33748,0,0,0,672,730,12597642,4363844,0,9358,0,0,12795362,22560,9440,0,0,0,0,0,0,0,0,144184,80758,19352,0,0,437540,54898,109920,15714,0,0,0,0,19154940,5028.88,6034,3604552,2045918,1457868,701456,1831034,2679938,3617130,273740,60638,0,0,0
pos,784570,,,,0,0,0,0,0,922,1146568,18977132,22033252,2953170,6798,0,17538096,87368,0,,10858,16358,39109550,35018182,8591814,3337982,0,0,0,0,0,0,0,0,0,0,0,940352,22562112,8745236,12870142,0,38620,23296,44222,82160,10880450,33954166,94414,358,86,70,14693622,11181798,4384348,3163724,2457172,2203098,3290784,3464222,277682,1392,47717468,3334,6112,7750,4114,17538096,444044,4341140,4240092,276000,244120,284100,227380,263120,247960,246020,252140,163440,784570.91,47717468,47717468,47197520,290297,1795904,,461200,45117842,1209600,0,,,,40114826.88,0.0,4944055.68,,,0,0,118186,7613422,24081344,11809308,1255442,182584,51130,6426,,0,47717468,,35588,6768,3124612,1988188,4833334,32916580,2178590,34182,0,0,,,,,,,,,,26600,2456,,,,,,,,,235848,615296,171356,0,0,1312182,220824,42602720,10482140,0,0,0,0,,,,5256994,5697282,4288142,2340514,5928992,6658290,5671646,3344846,5523020,408116,0,0
pos,696810,0,3660,14,0,0,0,0,0,0,0,2004,0,0,0,0,17020610,1098,0,,3701508,4923326,30709816,30889444,13968086,2727394,38,0,0,0,11320,3738,0,0,0,0,0,0,0,846,1158,0,36,18,20,16,20,1894,0,0,0,0,1972,30,2,0,0,0,0,0,0,0,48381044,48338,102450,45850,12,17020610,412266,10431860,3528330,336040,323380,366660,309740,349960,333520,337780,346320,331780,696809.01,48381044,48381044,48084980,3,432,,1165020,38707704,1209600,838664,0,4,0,35436774.72,0.0,3254871.36,0,8,0,0,0,660,1342,2,0,0,0,0,22,3754,48381044,0,20,4,2,0,2,1604,260,96,16,0,18,0,221500,146584,0,0,0,0,224526,40842,35730,,,,,,,,,274162,268090,78482,82454220,13651176,916368,134646,17300,3404,46331736,225998,0,0,,,10,1908,96,0,0,0,0,0,0,0,0,0,0
pos,354598,0,0,4648,0,0,0,0,0,0,0,0,0,0,0,0,14539024,0,186,596,898460,1271668,29412940,25758706,8702100,4258798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39014588,0,0,0,0,14539024,544378,1818196,6880484,316340,328860,301440,307180,275880,283520,251320,258320,72420,354598.2,39014588,39014588,38898378,0,0,16228,284860,37999310,1209600,0,0,1184,0,24100030.08,9369917.76,4511365.44,0,0,0,0,0,0,0,0,0,0,0,0,84,0,39014588,0,0,0,0,0,0,0,0,0,0,0,13098,1224,23501570,827794,0,5868,0,0,24478392,0,0,0,0,0,0,0,0,0,0,257342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,403372,,,,,,0,0,0,0,47174,2017268,6739072,3368016,351526,22586,31950832,3994184,1094,,466,820,42658156,22493988,48125890,19704964,,0,92428,0,,,0,0,0,0,15818,12508162,14586,0,7076,0,19702,3694,65164,4826388,6866908,763784,2,0,0,0,6040762,2840772,862928,573716,458972,439894,434484,472278,376508,45328,90803546,,,,,31950832,2111576,11745470,36201684,641140,671300,587060,613440,707500,728360,712520,652640,554180,403372.82,90803546,90803546,13204152,48542,,,1058180,12545642,1209600,,,,,48318205.44,0.0,37032530.88,102400,,0,0,0,100512,2370836,5841792,3442594,680480,101980,7448,,,90803546,,28366,9672,1758754,7609092,3048628,90772,336,22,0,0,,,,,,,,,,,,,,,,,,,,1743638,,,,,,,,,,,,,,0.4,0,5221328,4921742,1455276,353394,492592,95294,5400,382,234,0,,
pos,89120,0,330,138,0,0,0,0,7930,144780,1382674,2450910,2262706,1467530,816738,265030,13879296,389822,0,0,408890,705262,32932654,31008734,5503142,2089080,8,0,519260,3784,2268,418,0,0,0,0,0,0,0,183888,8614410,0,22710,3572,16190,46388,135938,5424492,2606334,541444,802,428,5482922,2987992,166078,58150,35412,23636,18208,13470,7744,4686,38845510,238,244,2150,236,13879296,252352,1364098,4125922,250780,154140,133480,208020,146960,213860,152080,162880,100300,89119.23,38845510,38845510,38738858,17735,10,114020,115100,37615512,1209600,220618,14,62,0,6626614.08,20622372.48,10339719.36,120,514,1160,41468,585802,901828,2534002,2526670,1688346,446590,67642,4790,52,186,38845510,0,4242,768,1140952,3965080,2215188,1050298,397854,23834,82,0,92,354,1131186,162912,0,22,0,0,5563168,10192,296,0,0,17800,10665422,0,0,0,0,151794,9286,1700,0,0,153592,28430,11100,1176,0,0,0,0,17307080,1937.84,1826,7771586,518174,227758,35068,63150,44242,45400,90200,2720,0,0,0
pos,1073584,,,,,,0,0,0,0,261496,10173538,48615990,16662656,621844,5426,23808492,209670,146164,,138,234,48031964,39450562,18713444,7333538,,0,0,0,,,0,0,0,0,15586,6972992,36590040,28121900,4640432,0,154098,131414,297062,500258,13166028,62071218,19872,926,60,14,31388148,12954706,6772600,5008070,5341200,9316296,5180094,379818,18,0,66752188,,,,,23808492,1096972,9505604,9132578,458000,495740,397100,431900,473460,374980,301220,470700,43700,1073584.21,66752188,66752188,82790158,452898,,,107360,76340950,1209600,,,,,64704952.32,0.0,11613998.4,0,0,0,0,49910,2210208,27505544,38701112,7194396,581056,94096,4628,,,66752188,,57808,11490,6636324,4391848,6707632,54147354,4344010,44484,0,0,,,,,,,,,,,,,,,,,,,,621776,,,,,,,,,,,,,,25332.28,26120,12080310,15295570,10129578,5342434,12180672,11650856,5213414,2090194,2314172,43750,,
pos,225380,,6612,,0,0,0,0,0,0,52232,1711132,7931298,3550978,102762,0,7754428,81894,1830,0,560,1320,10456896,7521226,3876398,2394782,0,0,0,0,28270,14050,0,0,0,0,0,0,129304,13218844,254,0,18926,10720,13804,26098,3780058,9495730,3058,8,0,0,5122322,2080670,919032,719116,725208,1072808,2415224,294022,0,0,14339044,0,4256,410,8330,7754428,310104,1173286,2679430,416140,346140,329580,335120,277060,311720,315340,333220,302480,225380.78,14339044,14339044,13891492,91371,105692,40378,977520,13348402,1209600,455220,,,,10951942.08,0.0,2375512.32,,,0,0,4060,461194,4217106,6890786,1535168,193868,43830,2390,,2226,14339044,,25412,4308,664292,1126168,479152,6429912,4516264,102888,6,0,9544,38442,9659346,1573774,254478,574,0,0,9964012,19484,632,0,0,0,0,0,0,0,0,235084,191436,48756,0,0,338254,79312,240520,169888,0,0,0,0,32657940,,,2377234,2479398,1074758,413872,696096,628000,581532,566058,3474846,1056608,0,0
pos,207292,,3418,,0,0,0,34086,300110,2063184,6215198,4727946,846560,111508,3406,0,5801906,169078,0,0,725526,1158444,10882358,9720628,3549192,1633832,0,0,0,0,2400,1068,0,0,0,0,0,16308,281524,4301500,9490874,211792,29930,22954,31402,72804,1844760,12300148,0,0,0,0,3936072,4236106,2106680,1201074,711030,480604,386492,726270,481864,35806,15158276,4902,14712,4660,0,5801906,200450,1629932,1915276,248700,281280,271360,265880,339020,428980,258540,259080,185180,207292.9,15158276,15158276,15129320,93731,119204,51394,626780,14301998,1209600,0,,,,10482744.96,577682.88,3234977.28,1166,2372,110886,765024,3149834,5814204,3529428,860748,61012,9678,1184,0,,0,15158276,,7830,1258,1363060,2235906,4103394,6587606,2944,0,0,0,,,,,,,,,,6588,360,0,0,1360,586610,0,0,0,0,131814,79138,23992,26392116,4336350,380784,67814,14281540,1938168,15004282,111736,0,0,41304740,2538.78,3156,3842408,880168,1075284,748704,1892554,2372806,3308370,176844,4860,0,0,0
pos,781452,,,,,,0,0,0,299850,3841874,19383518,20601710,4401232,78474,560,20685112,20814,166318,,133222,206282,38199398,32326438,13580174,5630394,,0,0,0,,,0,69934,79422,110450,420424,9627266,13469710,24745596,84416,0,63408,99448,178094,409302,23504086,24263772,89106,2,0,0,14307016,11870476,7487896,4338894,2713704,2522892,4308772,1055878,1690,0,51917036,,,,,20685112,735382,7204844,6343896,382540,394520,467220,424840,282300,351060,327220,230900,278360,781451.12,51917036,51917036,51943950,295692,,,1034040,48607218,1209600,,,,,42576957.12,0.0,6013434.24,,,0,29540,1575982,12227760,21314078,11838938,1400752,180810,34844,4514,,,51917036,,33440,6338,2895802,1821914,2689278,35494048,5568934,97458,6,0,,,,,,,,,,,,,,,,,,,,428372,,,,,,,,,,,,,,,,6280522,7388390,5289212,2765462,5903292,8277162,6202846,3540464,2911190,48678,,
pos,272576,,0,,0,0,0,0,0,2,347070,2643748,11358446,3532938,64582,0,8874454,0,0,0,7714,12956,15536396,13500730,2832632,1786112,0,0,0,0,0,0,0,0,0,0,0,69942,3759002,13318220,799622,0,21226,11370,12984,34296,10732730,7118544,15622,8,4,2,7122296,2539274,1231820,963834,789226,753090,969666,2289626,1212048,75906,18379818,586,546,1040,164,8874454,227570,1357696,1467296,177420,204200,198000,219940,229840,209460,205480,157800,36360,272575.94,18379818,18379818,18185716,132970,878656,1964,204040,17946786,1209600,0,,,,15357017.28,0.0,2574519.36,,,0,0,80720,844952,5802774,9180204,1887382,123456,26566,732,,0,18379818,,13870,3010,1174094,1083260,1612026,13200940,846966,12612,8,0,,,,,,,,,,12424,4262,0,0,0,0,0,0,0,0,129682,238892,42914,0,0,652436,103346,17672320,4857180,0,0,0,0,22925760,,,2662518,3603274,2310224,1031158,1887534,1526942,1419470,1068980,2276074,160612,0,0
pos,95382,,,,,,0,65784,929626,2348628,4557660,5329822,2146172,307398,14872,0,4958288,520778,0,,1055754,3239260,6598822,4321386,9551650,2680226,,0,0,0,,,0,0,0,0,0,0,517438,10483658,4698866,0,67326,35286,63436,114226,9481384,5938302,2,0,0,0,5197278,5512170,2029380,903272,542952,376570,289998,247938,147340,453064,17209672,,,,,4958288,187494,2144288,7380014,912280,933080,814240,749640,773100,679060,616000,524380,190260,95381.42,17209672,17209672,16910250,50032,,,242640,15699962,1209600,,,,,10381441.92,0.0,5299732.8,,,148984,1380912,2904160,5051386,4399006,1602694,174012,33444,5302,62,,,17209672,,20192,4274,2530476,2224966,1961024,7477662,1454960,26408,0,0,6018,23280,985008,75186,0,140480,0,0,8554804,,,,,,,,,,,162396,,,,,,,,,,,,,,,,5534018,6537232,2089060,531986,571674,296124,53408,84140,2320,0,,
pos,239812,0,3162,,0,0,0,0,39240,2520492,14099086,18219738,8982686,525614,0,0,14849152,16198,0,0,872440,1492978,35070074,30909810,10305826,4587528,184,0,0,0,3328,404,0,0,0,0,0,0,0,3843850,40543006,0,31476,9196,12808,20760,63138,35682974,4662080,3902460,1964,0,32230512,6479232,1856122,1070262,757162,507450,408726,512552,228538,336300,46251480,292,15344,6706,418,14849152,472700,1978750,8316156,592420,523840,447480,414440,282400,247480,235880,236440,196580,239811.94,46251480,46251480,45984544,104801,21154,118836,245080,44471776,1209600,0,,,,16655750.4,1609518.72,26179985.28,362,3050,4540,443786,4264018,7785174,14633508,13910532,2643716,574880,111628,15074,,0,46251480,0,32860,4218,9040668,10039776,8313954,14175846,2667724,111572,238,0,,,,,,,,,,53250,2196,389490,1844646,0,0,0,0,0,0,260598,78770,16814,0,0,1033806,153440,58161340,5910284,0,0,0,0,199812340,10229.02,9540,28039562,5423582,3155842,874320,1648016,4692862,274202,274162,4308,0,0,0
pos,1146336,,912,,0,0,544866,3708310,9042380,17004054,23140942,16802940,4416842,677878,39092,620,15931554,22476,11814,,6868188,8962992,31399304,34664516,8560908,2871066,0,0,0,0,10874,2648,0,0,0,0,0,0,2790716,36312762,36229836,44610,132896,91298,261260,664324,22365266,51862880,0,0,0,0,19402614,19811662,13741318,7577754,4125806,2838212,2643402,4124270,1074914,37972,46826486,6410,16052,5588,12,15931554,401084,3378996,5171578,327800,187800,206940,179160,173660,185220,256680,234120,346680,1146335.61,46826486,46826486,78885598,508745,204932,,855880,75377924,1209600,0,,,,55351388.16,98.88,20000250.24,,,4482120,13435892,21943282,22960028,10464018,1971098,103218,17078,1190,0,,0,46826486,,12718,2018,12894320,8132128,29743808,24586036,6896,0,0,0,,,,,,,,,,7656,188,0,0,0,0,0,144,0,0,266008,97710,27144,0,0,376132,56524,28733080,3320104,0,0,0,0,11600240,,,20160194,4402960,4332530,2516280,17872560,18157542,7770260,140360,25238,0,0,0
pos,208736,,2550,2360,0,0,0,0,0,0,62736,1357722,8639844,4374432,499476,87932,6719980,0,0,0,888,1546,13323494,11054544,2714376,1839918,0,0,73554,0,14878,1604,0,0,0,0,0,123140,5432028,8596228,870746,0,14278,10534,14772,2413606,11651418,917498,36,0,0,0,4664358,2998938,1084642,810254,625728,532126,809414,3148712,340422,7548,16043084,716,428,326,116,6719980,211222,1530348,1173790,236180,206540,184740,187940,170320,191200,214300,210580,43220,208736.97,16043084,16043084,16041284,134272,29598,3984,270240,15022142,1209600,575388,4,460,0,13368903.36,0.0,1640195.52,0,0,0,0,2246,181796,2271846,7645052,4560156,307354,47698,5994,6132,6878,16043084,,27528,3640,357904,807424,810550,10647150,2282002,85390,554,0,3154,4632,12959802,91902,0,674206,0,44,13543208,11648,2428,0,0,0,0,0,0,0,0,129530,158130,26470,0,0,510404,81588,1159220,277614,0,0,0,0,35217520,6853.32,7762,1706454,3601928,2750972,1263538,2261092,1689800,1304842,398184,45332,0,0,0
pos,438208,0,,,0,0,0,0,0,976,442260,1981322,612024,279660,157842,13358,18102072,47542,0,,668400,1095882,33781566,28504030,11556794,5492832,,0,23874,0,28806,1984,0,0,0,0,0,0,0,434470,3052972,0,25676,9860,20020,27970,169650,3221684,11984,598,0,0,1440902,607380,366782,248818,162750,110410,86058,74940,40348,349054,46007046,,,10570,1096,18102072,664636,3736820,7803634,507700,431180,364860,322240,317840,338760,506360,423880,520,438208.36,46007046,46007046,45781902,18516,,,3520,43058916,1209600,1521636,,,,28327753.92,4248474.24,10421880.96,772,1388,0,0,4318,102000,709916,1137564,763838,405990,264642,99174,,,46007046,0,2726,448,343238,720726,148418,1535054,711180,25598,54,0,2608,13502,15728246,6874704,80,1268,0,0,17033396,136030,,,,,,,,,,360574,,,,,,,,,,,,,,,878,1200568,506764,260650,97704,189312,606128,549994,66798,9524,0,,
pos,607518,,,,,,0,3826,501560,5994750,11987146,16216136,4847406,188284,4326,0,2794510,3404,0,0,1209908,1814820,7906148,8157874,2479710,825480,,0,0,0,,,0,0,0,0,0,1652,85674,16694076,22962032,0,190534,81146,119438,189314,25689422,13473176,402,2,0,0,9253774,8581898,7182802,5057974,2997854,1856274,1638138,1971294,841668,361758,11596600,,,,,2794510,115288,626790,1851500,223580,273480,235920,244620,232580,249900,304220,307720,162220,607517.06,11596600,11596600,41548380,210644,,68642,706100,39743434,1209600,,,,,31403930.88,0.0,8299287.36,3760,13294,482,780016,5887528,9385932,13392482,8418124,1692538,172002,14028,302,,,11596600,,48048,9614,4228394,3859624,5491462,24985056,1096092,25144,0,0,,,,,,,,,,,,,,,,,,,,62934,,,,,,,,,,,,,,23744.7,18060,8621648,4689496,2727654,1449492,3370392,5530114,3368262,9747198,238882,296,,
pos,1326236,,,15620,0,0,0,3080,289610,7829094,26022500,25480030,13105144,1980800,132916,6878,38736760,17772,0,,3163782,5625382,54653100,42126388,42827268,13700620,0,0,5772,0,18264,8924,0,0,0,0,272100,2910472,28607348,37758484,5301648,0,171286,101400,164618,705458,31795876,41911364,14,2,20,14,16012732,26527784,12770316,6056410,3259222,1977542,1610536,2896314,2216650,1522546,100649366,15764,90156,177616,1604,38736760,1367654,29784334,12999088,591100,632480,659580,628160,581320,551560,597960,511820,87220,1326236.51,100649366,100649366,100386466,389133,962254,,145180,74850052,1209600,1848478,3310,126,0,67576188.48,0.0,7228245.12,1208,17456,20768,1737270,15560774,26185274,19318488,9534112,2059180,343730,82990,7466,1720,5070,100649366,,64558,16648,3844558,2769188,9591038,53759992,4641808,162262,0,0,8546,19918,25753598,10575880,0,473158,178,0,26860524,57522,3602,,,,,,,,,929678,169056,53988,3251625012,17221552,3261536,614062,1672160,4215596,94373000,1097262,0,0,,36228.16,29396,7601908,7636200,8319386,5002372,9962248,7161628,7120604,21828632,217074,0,0,0
pos,863656,,7278,,0,0,0,0,0,22278,3177600,7234018,3885138,2069430,973280,219530,32944918,289216,10384,0,311262,555258,58066896,45999472,19691932,11845290,2,0,2388912,0,9300,800,0,0,0,0,0,0,0,1461998,16119276,0,4826,2796,8208,19638,2703846,14841956,4,0,0,0,4384292,7237932,1879706,1170296,797192,585614,444080,505596,480842,95724,78071166,290,1922,638,158,32944918,1410742,6744884,12925372,619440,537600,570880,673040,654840,556840,588080,598460,335060,863655.63,78071166,78071166,17944042,110646,456228,26428,611320,17581274,1209600,0,,,,52835863.68,17018172.48,6416065.92,106,764,0,0,272414,3986896,7497288,4904782,868400,44634,6574,286,,512,78071166,,5554,1266,3266116,1592588,10112882,2602392,476,0,0,0,,,,,,,,,,31384,2510,0,0,102460,10273174,0,0,0,0,851174,381812,68110,158568770,18582608,1685490,320142,120601360,13485104,46235008,1367242,0,0,527018390,1783.52,2428,5582736,3171614,2345992,945588,2037816,1766516,1130874,578288,21850,0,0,0
